config_name,temperature,top_p,response,timestamp
Temp Alta,1.2,1.0,A,2025-12-29T16:43:30.897812
Temp Alta,1.2,1.0,A,2025-12-29T16:43:33.448697
Temp Alta,1.2,1.0,A,2025-12-29T16:43:36.082433
Temp Alta,1.2,1.0,D.,2025-12-29T16:43:38.910269
Temp Alta,1.2,1.0,A,2025-12-29T16:43:41.594764
Temp Alta,1.2,1.0,A,2025-12-29T16:43:44.152395
Temp Alta,1.2,1.0,A.,2025-12-29T16:43:46.720469
Temp Alta,1.2,1.0,A,2025-12-29T16:43:49.279862
Temp Alta,1.2,1.0,A,2025-12-29T16:43:52.253580
Temp Alta,1.2,1.0,A,2025-12-29T16:43:55.787463
Temp Alta,1.2,1.0,A,2025-12-29T16:43:58.401366
Temp Alta,1.2,1.0,A,2025-12-29T16:44:00.976062
Temp Alta,1.2,1.0,A,2025-12-29T16:44:03.542742
Temp Alta,1.2,1.0,D,2025-12-29T16:44:06.271063
Temp Alta,1.2,1.0,A,2025-12-29T16:44:08.849617
Temp Alta,1.2,1.0,A,2025-12-29T16:44:11.418425
Temp Alta,1.2,1.0,A,2025-12-29T16:44:14.008485
Temp Alta,1.2,1.0,A,2025-12-29T16:44:16.573803
Temp Alta,1.2,1.0,D.,2025-12-29T16:44:19.553374
Temp Alta,1.2,1.0,D,2025-12-29T16:44:22.125652
Temp Alta,1.2,1.0,D,2025-12-29T16:44:24.684769
Temp Alta,1.2,1.0,A,2025-12-29T16:44:27.362262
Temp Alta,1.2,1.0,B,2025-12-29T16:44:29.928167
Temp Alta,1.2,1.0,A.,2025-12-29T16:44:32.602453
Temp Alta,1.2,1.0,A,2025-12-29T16:44:39.360993
Temp Alta,1.2,1.0,A.,2025-12-29T16:44:39.816592
Temp Alta,1.2,1.0,A,2025-12-29T16:44:40.272524
Temp Alta,1.2,1.0,A,2025-12-29T16:44:42.974579
Temp Alta,1.2,1.0,A,2025-12-29T16:44:45.523009
Temp Alta,1.2,1.0,A.,2025-12-29T16:44:49.011672
Temp Alta,1.2,1.0,D,2025-12-29T16:44:51.666405
Temp Alta,1.2,1.0,A,2025-12-29T16:44:54.285189
Temp Alta,1.2,1.0,A.,2025-12-29T16:44:56.875319
Temp Alta,1.2,1.0,A.,2025-12-29T16:44:59.439068
Temp Alta,1.2,1.0,A,2025-12-29T16:45:02.004357
Temp Alta,1.2,1.0,A,2025-12-29T16:45:05.052679
Temp Alta,1.2,1.0,D,2025-12-29T16:45:07.628187
Temp Alta,1.2,1.0,A,2025-12-29T16:45:10.175708
Temp Alta,1.2,1.0,A,2025-12-29T16:45:12.742405
Temp Alta,1.2,1.0,A,2025-12-29T16:45:15.331007
Temp Alta,1.2,1.0,D,2025-12-29T16:45:17.893521
Temp Alta,1.2,1.0,D,2025-12-29T16:45:20.456695
Temp Alta,1.2,1.0,B,2025-12-29T16:45:23.015425
Temp Alta,1.2,1.0,"Ninguna opción fue proporcionada, por",2025-12-29T16:45:25.590682
Temp Alta,1.2,1.0,A.,2025-12-29T16:45:28.139545
Temp Alta,1.2,1.0,A,2025-12-29T16:45:30.697025
Temp Alta,1.2,1.0,A,2025-12-29T16:45:33.247205
Temp Alta,1.2,1.0,A,2025-12-29T16:45:35.793282
Temp Alta,1.2,1.0,A,2025-12-29T16:45:38.360479
Temp Alta,1.2,1.0,A,2025-12-29T16:45:41.051490
Temp Alta,1.2,1.0,A,2025-12-29T16:45:43.671016
Temp Alta,1.2,1.0,Elegí: A,2025-12-29T16:45:46.225223
Temp Alta,1.2,1.0,A,2025-12-29T16:45:48.779949
Temp Alta,1.2,1.0,D,2025-12-29T16:45:51.340708
Temp Alta,1.2,1.0,A,2025-12-29T16:45:53.894938
Temp Alta,1.2,1.0,A,2025-12-29T16:45:56.441062
Temp Alta,1.2,1.0,D.,2025-12-29T16:45:59.032993
Temp Alta,1.2,1.0,A,2025-12-29T16:46:01.586608
Temp Alta,1.2,1.0,A,2025-12-29T16:46:04.149866
Temp Alta,1.2,1.0,A,2025-12-29T16:46:06.723423
Temp Alta,1.2,1.0,A,2025-12-29T16:46:09.276584
Temp Alta,1.2,1.0,A,2025-12-29T16:46:11.841384
Temp Alta,1.2,1.0,A,2025-12-29T16:46:14.434658
Temp Alta,1.2,1.0,A,2025-12-29T16:46:16.993817
Temp Alta,1.2,1.0,A,2025-12-29T16:46:19.563633
Temp Alta,1.2,1.0,D.,2025-12-29T16:46:22.136173
Temp Alta,1.2,1.0,A,2025-12-29T16:46:24.697231
Temp Alta,1.2,1.0,A,2025-12-29T16:46:27.275357
Temp Alta,1.2,1.0,A.,2025-12-29T16:46:29.820848
Temp Alta,1.2,1.0,B,2025-12-29T16:46:32.393271
Temp Alta,1.2,1.0,A,2025-12-29T16:46:34.950302
Temp Alta,1.2,1.0,A.,2025-12-29T16:46:37.508907
Temp Alta,1.2,1.0,A,2025-12-29T16:46:40.066111
Temp Alta,1.2,1.0,A.,2025-12-29T16:46:42.629781
Temp Alta,1.2,1.0,A.,2025-12-29T16:46:45.191363
Temp Alta,1.2,1.0,A,2025-12-29T16:46:47.747984
Temp Alta,1.2,1.0,A.,2025-12-29T16:46:50.306095
Temp Alta,1.2,1.0,A,2025-12-29T16:46:52.918551
Temp Alta,1.2,1.0,A.,2025-12-29T16:46:55.500682
Temp Alta,1.2,1.0,A,2025-12-29T16:46:58.038992
Temp Alta,1.2,1.0,C,2025-12-29T16:47:00.593339
Temp Alta,1.2,1.0,A,2025-12-29T16:47:03.164007
Temp Alta,1.2,1.0,A,2025-12-29T16:47:05.720448
Temp Alta,1.2,1.0,D,2025-12-29T16:47:08.271617
Temp Alta,1.2,1.0,A,2025-12-29T16:47:10.833254
Temp Alta,1.2,1.0,A,2025-12-29T16:47:13.409451
Temp Alta,1.2,1.0,C,2025-12-29T16:47:16.017948
Temp Alta,1.2,1.0,A.,2025-12-29T16:47:18.578743
Temp Alta,1.2,1.0,A,2025-12-29T16:47:21.129838
Temp Alta,1.2,1.0,A,2025-12-29T16:47:23.683551
Temp Alta,1.2,1.0,A.,2025-12-29T16:47:26.239223
Temp Alta,1.2,1.0,C.,2025-12-29T16:47:28.809062
Temp Alta,1.2,1.0,A,2025-12-29T16:47:31.370899
Temp Alta,1.2,1.0,D,2025-12-29T16:47:33.931086
Temp Alta,1.2,1.0,A,2025-12-29T16:47:36.484554
Temp Alta,1.2,1.0,A,2025-12-29T16:47:39.043752
Temp Alta,1.2,1.0,A,2025-12-29T16:47:41.619590
Temp Alta,1.2,1.0,A,2025-12-29T16:47:44.178957
Temp Alta,1.2,1.0,A,2025-12-29T16:47:46.728292
Temp Alta,1.2,1.0,A,2025-12-29T16:47:49.305994
Temp Alta,1.2,1.0,A,2025-12-29T16:47:51.859828
Temp Alta,1.2,1.0,A,2025-12-29T16:47:54.407135
Temp Alta,1.2,1.0,A,2025-12-29T16:47:56.960250
Temp Alta,1.2,1.0,A,2025-12-29T16:47:59.539756
Temp Alta,1.2,1.0,A,2025-12-29T16:48:02.098974
Temp Alta,1.2,1.0,A,2025-12-29T16:48:04.665628
Temp Alta,1.2,1.0,A.,2025-12-29T16:48:07.230970
Temp Alta,1.2,1.0,A,2025-12-29T16:48:09.800525
Temp Alta,1.2,1.0,A,2025-12-29T16:48:12.369865
Temp Alta,1.2,1.0,A,2025-12-29T16:48:14.926178
Temp Alta,1.2,1.0,A,2025-12-29T16:48:17.489757
Temp Alta,1.2,1.0,A,2025-12-29T16:48:20.060731
Temp Alta,1.2,1.0,A,2025-12-29T16:48:22.610583
Temp Alta,1.2,1.0,D,2025-12-29T16:48:25.179522
Temp Alta,1.2,1.0,B,2025-12-29T16:48:27.732507
Temp Alta,1.2,1.0,A,2025-12-29T16:48:30.293255
Temp Alta,1.2,1.0,A,2025-12-29T16:48:32.841644
Temp Alta,1.2,1.0,A,2025-12-29T16:48:35.388366
Temp Alta,1.2,1.0,D,2025-12-29T16:48:37.953049
Temp Alta,1.2,1.0,C.,2025-12-29T16:48:40.500092
Temp Alta,1.2,1.0,B,2025-12-29T16:48:43.057414
Temp Alta,1.2,1.0,A,2025-12-29T16:48:45.619526
Temp Alta,1.2,1.0,A.,2025-12-29T16:48:48.173647
Temp Alta,1.2,1.0,A,2025-12-29T16:48:50.744791
Temp Alta,1.2,1.0,A,2025-12-29T16:48:53.300612
Temp Alta,1.2,1.0,A.,2025-12-29T16:48:55.844369
Temp Alta,1.2,1.0,A.,2025-12-29T16:48:58.409586
Temp Alta,1.2,1.0,A,2025-12-29T16:49:00.969615
Temp Alta,1.2,1.0,A,2025-12-29T16:49:03.546596
Temp Alta,1.2,1.0,A,2025-12-29T16:49:06.129223
Temp Alta,1.2,1.0,Elegí opción C.,2025-12-29T16:49:08.698805
Temp Alta,1.2,1.0,A,2025-12-29T16:49:11.260010
Temp Alta,1.2,1.0,A,2025-12-29T16:49:13.805552
Temp Alta,1.2,1.0,A.,2025-12-29T16:49:16.367320
Temp Alta,1.2,1.0,A,2025-12-29T16:49:18.939727
Temp Alta,1.2,1.0,A,2025-12-29T16:49:21.485939
Temp Alta,1.2,1.0,A,2025-12-29T16:49:24.035401
Temp Alta,1.2,1.0,A,2025-12-29T16:49:26.594542
Temp Alta,1.2,1.0,A,2025-12-29T16:49:29.166248
Temp Alta,1.2,1.0,D,2025-12-29T16:49:31.733233
Temp Alta,1.2,1.0,A,2025-12-29T16:49:34.283491
Temp Alta,1.2,1.0,B,2025-12-29T16:49:36.875618
Temp Alta,1.2,1.0,A,2025-12-29T16:49:39.431891
Temp Alta,1.2,1.0,A,2025-12-29T16:49:41.998204
Temp Alta,1.2,1.0,A,2025-12-29T16:49:44.558175
Temp Alta,1.2,1.0,A,2025-12-29T16:49:47.113531
Temp Alta,1.2,1.0,D,2025-12-29T16:49:49.690326
Temp Alta,1.2,1.0,A,2025-12-29T16:49:52.245610
Temp Alta,1.2,1.0,A,2025-12-29T16:49:54.793270
Temp Alta,1.2,1.0,A,2025-12-29T16:49:57.349460
Temp Alta,1.2,1.0,A,2025-12-29T16:49:59.962607
Temp Alta,1.2,1.0,A,2025-12-29T16:50:02.534879
Temp Alta,1.2,1.0,A,2025-12-29T16:50:05.127213
Temp Alta,1.2,1.0,Elegí opción C.,2025-12-29T16:50:07.731731
Temp Alta,1.2,1.0,A,2025-12-29T16:50:10.287822
Temp Alta,1.2,1.0,A,2025-12-29T16:50:12.880975
Temp Alta,1.2,1.0,A,2025-12-29T16:50:15.442499
Temp Alta,1.2,1.0,D.,2025-12-29T16:50:18.009202
Temp Alta,1.2,1.0,D,2025-12-29T16:50:20.571637
Temp Alta,1.2,1.0,A,2025-12-29T16:50:23.129782
Temp Alta,1.2,1.0,A,2025-12-29T16:50:25.672400
Temp Alta,1.2,1.0,A,2025-12-29T16:50:28.236120
Temp Alta,1.2,1.0,Elegí C.,2025-12-29T16:50:30.794280
Temp Alta,1.2,1.0,A,2025-12-29T16:50:33.358357
Temp Alta,1.2,1.0,A,2025-12-29T16:50:35.931143
Temp Alta,1.2,1.0,A,2025-12-29T16:50:38.496357
Temp Alta,1.2,1.0,A,2025-12-29T16:50:41.069466
Temp Alta,1.2,1.0,A,2025-12-29T16:50:43.613153
Temp Alta,1.2,1.0,A,2025-12-29T16:50:46.174959
Temp Alta,1.2,1.0,A,2025-12-29T16:50:48.730023
Temp Alta,1.2,1.0,A,2025-12-29T16:50:51.305210
Temp Alta,1.2,1.0,C,2025-12-29T16:50:53.868943
Temp Alta,1.2,1.0,A,2025-12-29T16:50:56.433015
Temp Alta,1.2,1.0,A,2025-12-29T16:50:58.992475
Temp Alta,1.2,1.0,A,2025-12-29T16:51:01.561852
Temp Alta,1.2,1.0,A.,2025-12-29T16:51:04.125293
Temp Alta,1.2,1.0,A.,2025-12-29T16:51:06.705978
Temp Alta,1.2,1.0,D,2025-12-29T16:51:09.258350
Temp Alta,1.2,1.0,A,2025-12-29T16:51:11.810310
Temp Alta,1.2,1.0,A,2025-12-29T16:51:14.381909
Temp Alta,1.2,1.0,A,2025-12-29T16:51:16.971416
Temp Alta,1.2,1.0,A,2025-12-29T16:51:19.518494
Temp Alta,1.2,1.0,A,2025-12-29T16:51:22.149148
Temp Alta,1.2,1.0,A,2025-12-29T16:51:24.706880
Temp Alta,1.2,1.0,A,2025-12-29T16:51:27.269293
Temp Alta,1.2,1.0,A.,2025-12-29T16:51:29.833593
Temp Alta,1.2,1.0,A,2025-12-29T16:51:32.431256
Temp Alta,1.2,1.0,A,2025-12-29T16:51:34.984980
Temp Alta,1.2,1.0,A,2025-12-29T16:51:37.554152
Temp Alta,1.2,1.0,A,2025-12-29T16:51:40.119410
Temp Alta,1.2,1.0,A,2025-12-29T16:51:42.681326
Temp Alta,1.2,1.0,A.,2025-12-29T16:51:45.242088
Temp Alta,1.2,1.0,A.,2025-12-29T16:51:47.802299
Temp Alta,1.2,1.0,A.,2025-12-29T16:51:50.409824
Temp Alta,1.2,1.0,A,2025-12-29T16:51:52.980080
Temp Alta,1.2,1.0,A.,2025-12-29T16:51:55.551954
Temp Alta,1.2,1.0,A,2025-12-29T16:51:58.118692
Temp Alta,1.2,1.0,A,2025-12-29T16:52:00.687922
Temp Alta,1.2,1.0,A,2025-12-29T16:52:03.237054
Temp Alta,1.2,1.0,A,2025-12-29T16:52:05.799512
Temp Alta,1.2,1.0,A.,2025-12-29T16:52:08.354314
Temp Alta,1.2,1.0,A,2025-12-29T16:52:10.922184
Temp Alta,1.2,1.0,D,2025-12-29T16:52:13.477250
Temp Alta,1.2,1.0,B,2025-12-29T16:52:16.052730
Temp Alta,1.2,1.0,A,2025-12-29T16:52:18.622770
Temp Alta,1.2,1.0,A,2025-12-29T16:52:21.188624
Temp Alta,1.2,1.0,A,2025-12-29T16:52:23.771030
Temp Alta,1.2,1.0,A,2025-12-29T16:52:26.332643
Temp Alta,1.2,1.0,A,2025-12-29T16:52:28.875369
Temp Alta,1.2,1.0,A,2025-12-29T16:52:31.435475
Temp Alta,1.2,1.0,A,2025-12-29T16:52:33.991980
Temp Alta,1.2,1.0,A,2025-12-29T16:52:36.537583
Temp Alta,1.2,1.0,A,2025-12-29T16:52:39.083551
Temp Alta,1.2,1.0,A.,2025-12-29T16:52:41.660640
Temp Alta,1.2,1.0,A,2025-12-29T16:52:44.230367
Temp Alta,1.2,1.0,D,2025-12-29T16:52:46.789890
Temp Alta,1.2,1.0,D,2025-12-29T16:52:49.346504
Temp Alta,1.2,1.0,A.,2025-12-29T16:52:51.914613
